concept,source_model,target_model,src_hidden_dim,tgt_hidden_dim,is_same_dim,raw_cosine,aligned_cosine,alignment_gain,same_dim
credibility,google/gemma-2-9b,Qwen/Qwen2.5-7B-Instruct,3584,3584,True,-0.011460329212688322,0.9961679686562013,1.0076282978688895,True
credibility,google/gemma-2-9b,google/gemma-2-9b-it,3584,3584,True,0.9169825341707094,0.9863505236367018,0.06936798946599243,True
credibility,google/gemma-2-9b-it,Qwen/Qwen2.5-7B,3584,3584,True,0.018190322221138915,0.9967671544418333,0.9785768322206944,True
credibility,google/gemma-2-9b-it,Qwen/Qwen2.5-7B-Instruct,3584,3584,True,-0.0026000691949048566,0.9965920099650787,0.9991920791599835,True
credibility,google/gemma-2-9b-it,google/gemma-2-9b,3584,3584,True,0.9169825341707094,0.9863505236367018,0.06936798946599243,True
credibility,google/gemma-4-26B-A4B,google/gemma-4-26B-A4B-it,2816,2816,True,0.7401590902323969,0.9877906532761995,0.24763156304380263,True
credibility,google/gemma-4-26B-A4B-it,google/gemma-4-26B-A4B,2816,2816,True,0.7401590902323969,0.9877906532761997,0.24763156304380285,True
credibility,meta-llama/Llama-3.1-70B,Qwen/Qwen2.5-72B,8192,8192,True,-0.01358904912332787,0.992761926553854,1.0063509756771818,True
credibility,meta-llama/Llama-3.1-70B,tiiuae/falcon-40b,8192,8192,True,-0.008268849340457402,0.96830199329919,0.9765708426396473,True
credibility,meta-llama/Llama-3.1-8B,EleutherAI/pythia-6.9b,4096,4096,True,-0.0020813305927006604,0.9983072191747616,1.0003885497674623,True
credibility,meta-llama/Llama-3.1-8B,facebook/opt-6.7b,4096,4096,True,0.024507430229297304,0.9967541706633115,0.9722467404340142,True
credibility,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,4096,4096,True,0.9247911659334067,0.9997920312214275,0.07500086528802075,True
credibility,meta-llama/Llama-3.1-8B,mistralai/Mistral-7B-Instruct-v0.3,4096,4096,True,0.018906418994940496,0.9992326393185165,0.980326220323576,True
credibility,meta-llama/Llama-3.1-8B,mistralai/Mistral-7B-v0.3,4096,4096,True,0.019725014052820906,0.9995495857589183,0.9798245717060974,True
credibility,meta-llama/Llama-3.1-8B-Instruct,EleutherAI/pythia-6.9b,4096,4096,True,0.0025267455587221835,0.9980690094037822,0.99554226384506,True
credibility,meta-llama/Llama-3.1-8B-Instruct,facebook/opt-6.7b,4096,4096,True,0.022373449271495812,0.9962529102158141,0.9738794609443183,True
credibility,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B,4096,4096,True,0.9247911659334067,0.9997920312214275,0.07500086528802075,True
credibility,meta-llama/Llama-3.1-8B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,4096,4096,True,0.013910597351149367,0.9993753493811222,0.9854647520299727,True
credibility,meta-llama/Llama-3.1-8B-Instruct,mistralai/Mistral-7B-v0.3,4096,4096,True,0.013114772956286068,0.9995763309166359,0.9864615579603498,True
credibility,meta-llama/Llama-3.2-1B,EleutherAI/pythia-1.4b,2048,2048,True,-0.010341416949284758,0.9987552138470075,1.0090966307962923,True
credibility,meta-llama/Llama-3.2-1B,EleutherAI/pythia-1b,2048,2048,True,0.02526712578806174,0.998859972219559,0.9735928464314972,True
credibility,meta-llama/Llama-3.2-1B,Qwen/Qwen2.5-3B,2048,2048,True,0.03283829000141844,0.9988339891166748,0.9659956991152563,True
credibility,meta-llama/Llama-3.2-1B,Qwen/Qwen2.5-3B-Instruct,2048,2048,True,0.03414995939432047,0.9995510087648041,0.9654010493704837,True
credibility,meta-llama/Llama-3.2-1B,facebook/opt-1.3b,2048,2048,True,-0.014417539104214316,0.9761463443681242,0.9905638834723385,True
credibility,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B-Instruct,2048,2048,True,0.8748086942567794,0.9995005480680268,0.12469185381124737,True
credibility,meta-llama/Llama-3.2-1B-Instruct,EleutherAI/pythia-1.4b,2048,2048,True,-0.016124094094555154,0.9991984488586704,1.0153225429532255,True
credibility,meta-llama/Llama-3.2-1B-Instruct,EleutherAI/pythia-1b,2048,2048,True,0.014119728567602116,0.9993947535795084,0.9852750250119062,True
credibility,meta-llama/Llama-3.2-1B-Instruct,Qwen/Qwen2.5-3B,2048,2048,True,0.02996265887565103,0.9991801021086661,0.9692174432330151,True
credibility,meta-llama/Llama-3.2-1B-Instruct,Qwen/Qwen2.5-3B-Instruct,2048,2048,True,0.035097925145993726,0.9996915032264404,0.9645935780804467,True
credibility,meta-llama/Llama-3.2-1B-Instruct,facebook/opt-1.3b,2048,2048,True,-0.003192551421241639,0.9979996244117951,1.0011921758330367,True
credibility,meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B,2048,2048,True,0.8748086942567794,0.999500548068027,0.12469185381124759,True
credibility,meta-llama/Llama-3.2-3B,meta-llama/Llama-3.2-3B-Instruct,3072,3072,True,0.875809242616602,0.9993054722002251,0.12349622958362316,True
credibility,meta-llama/Llama-3.2-3B-Instruct,meta-llama/Llama-3.2-3B,3072,3072,True,0.875809242616602,0.9993054722002253,0.12349622958362327,True
credibility,microsoft/phi-2,EleutherAI/pythia-2.8b,2560,2560,True,0.0047550943506423455,0.998822065136825,0.9940669707861827,True
credibility,microsoft/phi-2,facebook/opt-2.7b,2560,2560,True,-0.01233820467533234,0.9774219548176702,0.9897601594930026,True
credibility,mistralai/Mistral-7B-Instruct-v0.3,EleutherAI/pythia-6.9b,4096,4096,True,-0.018220230166045216,0.9985425333681529,1.016762763534198,True
credibility,mistralai/Mistral-7B-Instruct-v0.3,facebook/opt-6.7b,4096,4096,True,0.017491161650871365,0.9948628365128642,0.9773716748619928,True
credibility,mistralai/Mistral-7B-Instruct-v0.3,meta-llama/Llama-3.1-8B,4096,4096,True,0.018906418994940496,0.9992326393185164,0.9803262203235759,True
credibility,mistralai/Mistral-7B-Instruct-v0.3,meta-llama/Llama-3.1-8B-Instruct,4096,4096,True,0.013910597351149367,0.999375349381122,0.9854647520299726,True
credibility,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-v0.3,4096,4096,True,0.9668238590096416,0.9992553124404484,0.03243145343080678,True
credibility,mistralai/Mistral-7B-v0.3,EleutherAI/pythia-6.9b,4096,4096,True,-0.017583192222868704,0.9981161408143379,1.0156993330372066,True
credibility,mistralai/Mistral-7B-v0.3,facebook/opt-6.7b,4096,4096,True,0.023843364141642034,0.9960004028212704,0.9721570386796284,True
credibility,mistralai/Mistral-7B-v0.3,meta-llama/Llama-3.1-8B,4096,4096,True,0.019725014052820906,0.9995495857589181,0.9798245717060972,True
credibility,mistralai/Mistral-7B-v0.3,meta-llama/Llama-3.1-8B-Instruct,4096,4096,True,0.013114772956286068,0.9995763309166362,0.9864615579603502,True
credibility,mistralai/Mistral-7B-v0.3,mistralai/Mistral-7B-Instruct-v0.3,4096,4096,True,0.9668238590096416,0.9992553124404486,0.032431453430807,True
credibility,openai-community/gpt2,EleutherAI/gpt-neo-125m,768,768,True,-0.047611124920092236,0.9992413089707606,1.046852433890853,True
credibility,openai-community/gpt2,EleutherAI/pythia-160m,768,768,True,0.02378209657503251,0.9992539986098922,0.9754719020348597,True
credibility,openai-community/gpt2,facebook/opt-125m,768,768,True,-0.008332198501367231,0.9992170383107645,1.0075492368121317,True
credibility,openai-community/gpt2-medium,EleutherAI/pythia-410m,1024,1024,True,0.029768023461693438,0.9987751387754074,0.9690071153137139,True
credibility,openai-community/gpt2-medium,facebook/opt-350m,1024,1024,True,0.025942776349816725,0.9990431434355465,0.9731003670857298,True
credibility,tiiuae/falcon-40b,Qwen/Qwen2.5-72B,8192,8192,True,0.012963068631323382,0.964680901319253,0.9517178326879296,True
credibility,tiiuae/falcon-40b,meta-llama/Llama-3.1-70B,8192,8192,True,-0.008268849340457402,0.9683019932991904,0.9765708426396478,True
certainty,EleutherAI/gpt-neo-125m,EleutherAI/pythia-160m,768,768,True,0.016927406694563055,0.998366416998888,0.9814390103043249,True
certainty,EleutherAI/gpt-neo-125m,facebook/opt-125m,768,768,True,-0.04414271736726804,0.9982233462107206,1.0423660635779886,True
certainty,EleutherAI/gpt-neo-125m,openai-community/gpt2,768,768,True,-0.06368274294031204,0.9994766442579431,1.0631593871982552,True
certainty,EleutherAI/pythia-1.4b,EleutherAI/pythia-1b,2048,2048,True,0.05129603280105688,0.9994216337714887,0.9481256009704319,True
certainty,EleutherAI/pythia-1.4b,Qwen/Qwen2.5-3B,2048,2048,True,0.010599550623515794,0.9993439535254252,0.9887444029019093,True
certainty,EleutherAI/pythia-1.4b,Qwen/Qwen2.5-3B-Instruct,2048,2048,True,0.012191911701251829,0.9994522651364867,0.9872603534352349,True
certainty,EleutherAI/pythia-1.4b,facebook/opt-1.3b,2048,2048,True,-0.017753710077871885,0.9991411309009924,1.0168948409788643,True
certainty,EleutherAI/pythia-1.4b,meta-llama/Llama-3.2-1B,2048,2048,True,-0.012941422192411239,0.9994137598914427,1.0123551820838539,True
certainty,EleutherAI/pythia-1.4b,meta-llama/Llama-3.2-1B-Instruct,2048,2048,True,-0.008128738076526469,0.9995460996631581,1.0076748377396845,True
certainty,EleutherAI/pythia-12b,Qwen/Qwen2.5-14B,5120,5120,True,-0.008491174408817121,0.9992124238860179,1.007703598294835,True
certainty,EleutherAI/pythia-12b,Qwen/Qwen2.5-32B,5120,5120,True,-0.00205270221258939,0.9984651851426704,1.0005178873552598,True
certainty,EleutherAI/pythia-160m,EleutherAI/gpt-neo-125m,768,768,True,0.016927406694563055,0.9983664169988876,0.9814390103043246,True
certainty,EleutherAI/pythia-160m,facebook/opt-125m,768,768,True,0.05514685749957367,0.9988406943040583,0.9436938368044846,True
certainty,EleutherAI/pythia-160m,openai-community/gpt2,768,768,True,0.0007297529913559697,0.9992985601922718,0.9985688072009158,True
certainty,EleutherAI/pythia-1b,EleutherAI/pythia-1.4b,2048,2048,True,0.05129603280105688,0.999421633771489,0.9481256009704321,True
certainty,EleutherAI/pythia-1b,Qwen/Qwen2.5-3B,2048,2048,True,0.021332129194365373,0.9981714011053441,0.9768392719109787,True
certainty,EleutherAI/pythia-1b,Qwen/Qwen2.5-3B-Instruct,2048,2048,True,0.00908498068257669,0.9993932055774583,0.9903082248948816,True
certainty,EleutherAI/pythia-1b,facebook/opt-1.3b,2048,2048,True,-0.004544037608578046,0.9989660949377501,1.0035101325463283,True
certainty,EleutherAI/pythia-1b,meta-llama/Llama-3.2-1B,2048,2048,True,0.004026126526776518,0.9992417887905315,0.995215662263755,True
certainty,EleutherAI/pythia-1b,meta-llama/Llama-3.2-1B-Instruct,2048,2048,True,0.02008628284321166,0.9992079626859964,0.9791216798427848,True
certainty,EleutherAI/pythia-2.8b,facebook/opt-2.7b,2560,2560,True,-0.010885668397588536,0.9988752791271055,1.009760947524694,True
certainty,EleutherAI/pythia-2.8b,microsoft/phi-2,2560,2560,True,0.010584930870503087,0.9992187933486241,0.988633862478121,True
certainty,EleutherAI/pythia-410m,facebook/opt-350m,1024,1024,True,0.0033654483006620804,0.9992904607550054,0.9959250124543433,True
certainty,EleutherAI/pythia-410m,openai-community/gpt2-medium,1024,1024,True,-0.0090091666804697,0.9989834573084859,1.0079926239889556,True
certainty,EleutherAI/pythia-6.9b,facebook/opt-6.7b,4096,4096,True,-0.022685424238237974,0.9990303849965969,1.0217158092348348,True
certainty,EleutherAI/pythia-6.9b,meta-llama/Llama-3.1-8B,4096,4096,True,-0.013802216384038826,0.999241524313495,1.013043740697534,True
certainty,EleutherAI/pythia-6.9b,meta-llama/Llama-3.1-8B-Instruct,4096,4096,True,-0.0028902636006667513,0.9991644796772755,1.0020547432779423,True
certainty,EleutherAI/pythia-6.9b,mistralai/Mistral-7B-Instruct-v0.3,4096,4096,True,0.0241098368949752,0.9989193886826477,0.9748095517876725,True
certainty,EleutherAI/pythia-6.9b,mistralai/Mistral-7B-v0.3,4096,4096,True,0.014808106659538096,0.9989311458856059,0.9841230392260678,True
certainty,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B-Instruct,896,896,True,0.9185840025858597,0.9990580224543124,0.0804740198684527,True
certainty,Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B,896,896,True,0.9185840025858597,0.9990580224543124,0.0804740198684527,True
certainty,Qwen/Qwen2.5-1.5B,Qwen/Qwen2.5-1.5B-Instruct,1536,1536,True,0.958094354309247,0.9988671640308621,0.04077280972161501,True
certainty,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B,1536,1536,True,0.958094354309247,0.998867164030862,0.0407728097216149,True
certainty,Qwen/Qwen2.5-14B,EleutherAI/pythia-12b,5120,5120,True,-0.008491174408817121,0.9992124238860183,1.0077035982948355,True
certainty,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-32B,5120,5120,True,0.37768612371588606,0.9976370812904862,0.6199509575746002,True
certainty,Qwen/Qwen2.5-32B,EleutherAI/pythia-12b,5120,5120,True,-0.00205270221258939,0.99846518514267,1.0005178873552594,True
certainty,Qwen/Qwen2.5-32B,Qwen/Qwen2.5-14B,5120,5120,True,0.37768612371588606,0.9976370812904859,0.6199509575745998,True
certainty,Qwen/Qwen2.5-3B,EleutherAI/pythia-1.4b,2048,2048,True,0.010599550623515794,0.999343953525425,0.9887444029019092,True
certainty,Qwen/Qwen2.5-3B,EleutherAI/pythia-1b,2048,2048,True,0.021332129194365373,0.9981714011053437,0.9768392719109784,True
certainty,Qwen/Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,2048,2048,True,0.9660453400561013,0.9981062940586712,0.03206095400256992,True
certainty,Qwen/Qwen2.5-3B,facebook/opt-1.3b,2048,2048,True,0.016912404497773585,0.9988458294008572,0.9819334249030837,True
certainty,Qwen/Qwen2.5-3B,meta-llama/Llama-3.2-1B,2048,2048,True,-0.002497005484012105,0.9991307076466203,1.0016277131306324,True
certainty,Qwen/Qwen2.5-3B,meta-llama/Llama-3.2-1B-Instruct,2048,2048,True,-0.0048536315654510095,0.9985221199300636,1.0033757514955146,True
certainty,Qwen/Qwen2.5-3B-Instruct,EleutherAI/pythia-1.4b,2048,2048,True,0.012191911701251829,0.9994522651364864,0.9872603534352347,True
certainty,Qwen/Qwen2.5-3B-Instruct,EleutherAI/pythia-1b,2048,2048,True,0.00908498068257669,0.999393205577458,0.9903082248948814,True
certainty,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B,2048,2048,True,0.9660453400561013,0.9981062940586715,0.03206095400257014,True
certainty,Qwen/Qwen2.5-3B-Instruct,facebook/opt-1.3b,2048,2048,True,0.019081449770835802,0.9978877629846862,0.9788063132138504,True
certainty,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-1B,2048,2048,True,-0.0026596394165326388,0.9982722021271232,1.0009318415436559,True
certainty,Qwen/Qwen2.5-3B-Instruct,meta-llama/Llama-3.2-1B-Instruct,2048,2048,True,-0.005117970535335747,0.9984071040298168,1.0035250745651525,True
certainty,Qwen/Qwen2.5-72B,meta-llama/Llama-3.1-70B,8192,8192,True,0.019829418838989914,0.9955927392128147,0.9757633203738247,True
certainty,Qwen/Qwen2.5-72B,tiiuae/falcon-40b,8192,8192,True,0.0017630564960645894,0.9991886242884626,0.997425567792398,True
certainty,Qwen/Qwen2.5-7B,Qwen/Qwen2.5-7B-Instruct,3584,3584,True,0.9349533452007626,0.9980661557467813,0.0631128105460187,True
certainty,Qwen/Qwen2.5-7B,google/gemma-2-9b,3584,3584,True,-0.0047630968905087315,0.9786583408142422,0.9834214377047509,True
certainty,Qwen/Qwen2.5-7B,google/gemma-2-9b-it,3584,3584,True,-0.007410555543652646,0.9915827682811391,0.9989933238247918,True
certainty,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B,3584,3584,True,0.9349533452007626,0.9980661557467806,0.06311281054601803,True
certainty,Qwen/Qwen2.5-7B-Instruct,google/gemma-2-9b,3584,3584,True,-0.0085372983128023,0.9918343965836162,1.0003716948964185,True
certainty,Qwen/Qwen2.5-7B-Instruct,google/gemma-2-9b-it,3584,3584,True,-0.012975025884242736,0.978169191013328,0.9911442168975707,True
certainty,facebook/opt-1.3b,EleutherAI/pythia-1.4b,2048,2048,True,-0.017753710077871885,0.9991411309009923,1.0168948409788643,True
certainty,facebook/opt-1.3b,EleutherAI/pythia-1b,2048,2048,True,-0.004544037608578046,0.9989660949377501,1.0035101325463283,True
